status,symbol,price,is_tradeable,acc_score,rr_score,change_pct,pattern,forecast_dir,forecast_label,strategy_name,confidence,total_p,total_n,avg_return,total_events,winning_count,stats,breakdown,threshold,total_bars,group,exchange,_sort_prob
MATCH_FOUND,ONEE,2.94,True,62.8,1.0,0.6849315068493157,--+-++,-1,DOWN,MEAN_REVERSION (VOTING),25.599999999999994,0,174,-0.6231284778527086,277,174,174,--+-++:1/1(TW); -+-++:3/2(NW); +-++:8/2(NW); -++:19/12(N); ++:36/20(N); +:119/71(N),0.5,1005,GROUP_A_THAI,SET,62.8
MATCH_FOUND,ORI,2.18,False,57.8,1.0,-0.9090909090909097,--,-1,DOWN,MEAN_REVERSION (VOTING),15.599999999999994,0,277,-0.30858764520433424,479,277,277,--:92/69(N); -:185/133(N),0.5,1005,GROUP_A_THAI,SET,57.8
MATCH_FOUND,PR9,19.5,False,55.9,1.0,-1.0152284263959355,+----+-,-1,DOWN,MEAN_REVERSION (VOTING),11.799999999999997,0,232,-0.29219139923740006,415,232,232,+----+-:2/0(NW); ----+-:3/0(NW); ---+-:6/2(NW); --+-:17/4(NW); -+-:31/13(N); +-:56/43(N); -:145/127(N),0.5,1005,GROUP_A_THAI,SET,55.9
MATCH_FOUND,PSL,7.65,False,56.0,1.0,2.000000000000005,++++-+--+,-1,DOWN,MEAN_REVERSION (VOTING),12.0,0,271,-0.27774426612369296,484,271,271,++-+--+:1/0(NW); +-+--+:2/1(NW); -+--+:11/9(NW); +--+:18/12(N); --+:42/28(N); -+:73/58(N); +:138/115(N),0.5,1005,GROUP_A_THAI,SET,56.0
MATCH_FOUND,PTG,10.0,False,55.1,1.0,2.0408163265306047,++-+,-1,DOWN,MEAN_REVERSION (VOTING),10.200000000000003,0,190,-0.11470136001878523,345,190,190,++-+:6/3(NW); +-+:16/14(N); -+:52/45(N); +:122/96(N),0.5,1005,GROUP_A_THAI,SET,55.1
MATCH_FOUND,QH,1.52,False,56.5,1.0,1.3333333333333344,++++--+++--++++,-1,DOWN,MEAN_REVERSION (VOTING),13.0,0,131,-0.003885402594335657,232,131,131,+--++++:1/0(NW); --++++:2/0(NW); -++++:4/1(NW); ++++:6/2(NW); +++:11/11(TW); ++:28/27(N); +:103/74(N),0.5,1005,GROUP_A_THAI,SET,56.5
MATCH_FOUND,SINGER,6.0,True,60.1,1.0,-0.8264462809917326,++-++-++---+---,-1,DOWN,MEAN_REVERSION (VOTING),20.200000000000003,0,410,-0.41875453741603613,682,410,410,---+---:3/0(NW); --+---:3/2(NW); -+---:8/7(PW); +---:19/12(N); ---:56/40(N); --:112/78(N); -:223/142(N),0.5,1005,GROUP_A_THAI,SET,60.1
MATCH_FOUND,SIRI,1.56,False,56.6,1.0,-0.6369426751592362,-+---,1,UP,MEAN_REVERSION (VOTING),13.200000000000003,211,0,0.17272100259924683,373,211,211,-+---:7/4(NW); +---:8/7(NW); ---:17/17(T); --:61/42(P); -:150/120(P),0.5,1005,GROUP_A_THAI,SET,56.6
MATCH_FOUND,SISB,12.6,True,60.1,1.0,0.7999999999999973,++++--++++---++,-1,DOWN,MEAN_REVERSION (VOTING),20.200000000000003,0,220,-0.26421817204702597,366,220,220,+++---++:1/0(PW); ++---++:3/0(PW); +---++:3/3(TW); ---++:10/5(NW); --++:18/9(NW); -++:31/19(N); ++:55/28(N); +:134/99(N),0.5,1005,GROUP_A_THAI,SET,60.1
MATCH_FOUND,SJWD,8.8,False,55.7,1.0,-1.1235955056179736,+--,-1,DOWN,MEAN_REVERSION (VOTING),11.400000000000006,35,290,-0.10056297340180355,521,290,290,+--:35/28(P); --:94/81(N); -:196/150(N),0.5,1005,GROUP_A_THAI,SET,55.7
MATCH_FOUND,SNNP,7.9,False,58.2,1.0,0.6369426751592447,+++++-+++-----+,-1,DOWN,MEAN_REVERSION (VOTING),16.400000000000006,0,217,-0.07913948749653724,373,217,217,-+++-----+:1/0(NW); +++-----+:1/0(NW); ++-----+:1/0(NW); +-----+:1/1(TW); -----+:4/3(NW); ----+:6/5(PW); ---+:14/11(NW); --+:29/19(N); -+:59/45(N); +:129/92(N),0.5,1005,GROUP_A_THAI,SET,58.2
MATCH_FOUND,SPALI,18.0,False,51.9,1.0,-1.098901098901095,+--+++--+---,-1,DOWN,MEAN_REVERSION (VOTING),3.799999999999997,80,126,-0.05517064566726208,243,126,126,+--+---:2/0(PW); --+---:3/0(PW); -+---:5/3(PW); +---:10/5(PW); ---:23/11(P); --:57/39(P); -:126/117(N),0.5,1005,GROUP_A_THAI,SET,51.9
MATCH_FOUND,SSP,3.38,False,56.4,1.0,-2.3121387283237014,++-,-1,DOWN,MEAN_REVERSION (VOTING),12.799999999999997,0,176,-0.2065616518832161,312,176,176,++-:11/11(TW); +-:43/34(N); -:133/102(N),0.5,1005,GROUP_A_THAI,SET,56.4
MATCH_FOUND,SUPER,0.12,False,52.2,1.0,-7.692307692307699,++-,1,UP,MEAN_REVERSION (VOTING),4.400000000000006,59,0,0.3453692167698627,113,59,59,++-:3/1(NW); +-:15/8(NW); -:59/54(P),0.5,1005,GROUP_A_THAI,SET,52.2
MATCH_FOUND,THANI,1.95,False,58.3,1.0,0.5154639175257737,-+,-1,DOWN,MEAN_REVERSION (VOTING),16.599999999999994,0,182,-0.22570981115223088,312,182,182,-+:59/46(N); +:123/84(N),0.5,1005,GROUP_A_THAI,SET,58.3
MATCH_FOUND,THG,9.35,True,64.7,1.0,-2.604166666666667,-+--+-,-1,DOWN,MEAN_REVERSION (VOTING),29.400000000000006,0,273,-0.3413916599050117,422,273,273,-+--+-:5/0(NW); +--+-:7/3(NW); --+-:14/10(NW); -+-:29/18(N); +-:57/31(N); -:187/100(N),0.5,1005,GROUP_A_THAI,SET,64.7
MATCH_FOUND,TKN,4.42,False,56.2,1.0,-0.896860986547086,-,-1,DOWN,MEAN_REVERSION (VOTING),12.400000000000006,0,177,-0.17460879495776288,315,177,177,-:177/138(N),0.5,1005,GROUP_A_THAI,SET,56.2
MATCH_FOUND,TKS,7.0,False,53.2,1.0,0.7194244604316521,-++-+,-1,DOWN,MEAN_REVERSION (VOTING),6.400000000000006,0,184,-0.0065000748557976235,346,184,184,-++-+:4/1(NW); ++-+:8/5(NW); +-+:16/15(N); -+:56/47(N); +:112/100(N),0.5,1005,GROUP_A_THAI,SET,53.2
MATCH_FOUND,TPIPL,0.79,True,62.2,1.0,-1.250000000000001,-,-1,DOWN,MEAN_REVERSION (VOTING),24.400000000000006,0,156,-0.2671177150011628,251,156,156,-:156/95(N),0.5,1005,GROUP_A_THAI,SET,62.2
MATCH_FOUND,TENCENT,521.0,True,63.8,1.0,2.056807051909892,-+,-1,DOWN,MEAN_REVERSION (VOTING),27.599999999999994,0,226,-0.6336628309139357,354,226,226,-+:74/35(N); +:152/93(N),0.5,1005,GROUP_C_CHINA_HK,HKEX,63.8
MATCH_FOUND,ALIBABA,144.1,False,54.4,1.0,0.7692307692307653,++-+---+,-1,DOWN,MEAN_REVERSION (VOTING),8.799999999999997,23,206,-0.19797110028861423,379,206,206,-+---+:1/0(PW); +---+:4/0(PW); ---+:8/2(PW); --+:23/19(P); -+:60/54(N); +:146/119(N),0.5,1005,GROUP_C_CHINA_HK,HKEX,54.4
MATCH_FOUND,BAIDU,123.6,False,52.9,1.0,1.2285012285012287,--++-+---+,-1,DOWN,MEAN_REVERSION (VOTING),5.799999999999997,0,212,0.22454337414323913,401,212,212,+---+:3/1(NW); ---+:7/6(NW); --+:20/18(N); -+:54/50(N); +:138/121(N),0.5,1005,GROUP_C_CHINA_HK,HKEX,52.9
MATCH_FOUND,LI-AUTO,69.0,False,52.3,1.0,-0.7194244604316548,---,1,UP,MEAN_REVERSION (VOTING),4.599999999999994,272,0,0.27112629811800154,520,272,272,---:28/19(P); --:72/62(P); -:172/167(P),0.5,1005,GROUP_C_CHINA_HK,HKEX,52.3
MATCH_FOUND,NIO,39.82,False,52.6,1.0,-0.9945300845350536,---,-1,DOWN,MEAN_REVERSION (VOTING),5.200000000000003,31,243,-0.18664642767259804,462,243,243,---:31/30(P); --:73/65(N); -:170/154(N),0.5,974,GROUP_C_CHINA_HK,HKEX,52.6
MATCH_FOUND,KUAISHOU,63.05,False,52.1,1.0,-0.8647798742138433,----,-1,DOWN,MEAN_REVERSION (VOTING),4.200000000000003,29,248,0.08822728161676015,476,248,248,----:10/4(PW); ---:29/23(P); --:73/66(N); -:175/162(N),0.5,1005,GROUP_C_CHINA_HK,HKEX,52.1
MATCH_FOUND,NETEASE,179.2,False,51.1,1.0,2.2831050228310503,+,1,UP,MEAN_REVERSION (VOTING),2.200000000000003,145,0,-0.05610802294821512,284,145,145,+:145/139(P),0.5,1005,GROUP_C_CHINA_HK,HKEX,51.1
MATCH_FOUND,SUNNY-OPT,58.5,False,56.4,1.0,1.7391304347826086,+-+,-1,DOWN,MEAN_REVERSION (VOTING),12.799999999999997,0,276,-0.12645056295136978,489,276,276,+-+:33/28(N); -+:80/64(N); +:163/121(N),0.5,1005,GROUP_C_CHINA_HK,HKEX,56.4
MATCH_FOUND,JD-HEALTH,56.75,False,50.9,1.0,0.5314437555358674,-+,-1,DOWN,MEAN_REVERSION (VOTING),1.7999999999999972,67,146,-0.10166254571418769,287,146,146,-+:67/62(P); +:146/141(N),0.5,1005,GROUP_C_CHINA_HK,HKEX,50.9
MATCH_FOUND,MEDIATEK,1945.0,True,61.9,1.0,2.638522427440633,--+++-+-+-+++,-1,DOWN,MEAN_REVERSION (VOTING),23.799999999999997,0,177,-0.30449384205471497,286,177,177,+-+++:0/0(TW); -+++:4/3(NW); +++:9/9(TW); ++:35/24(N); +:142/85(N),0.5,1003,GROUP_D_TAIWAN,TWSE,61.9
MATCH_FOUND,HON-HAI,243.0,False,52.2,1.0,-4.142011834319527,++-,1,UP,MEAN_REVERSION (VOTING),4.400000000000006,165,0,0.11891480853593493,316,165,165,++-:13/10(PW); +-:45/37(P); -:120/114(P),0.5,1003,GROUP_D_TAIWAN,TWSE,52.2
MATCH_FOUND,UMC,65.4,False,50.8,1.0,-0.9090909090909005,-+--,-1,DOWN,MEAN_REVERSION (VOTING),1.5999999999999943,0,158,-0.047049539020218946,311,158,158,-+--:5/3(NW); +--:15/7(NW); --:38/37(N); -:120/116(N),0.5,1003,GROUP_D_TAIWAN,TWSE,50.8
MATCH_FOUND,DELTA,1430.0,False,53.4,1.0,-1.3793103448275863,+---+--+--+-++-,1,UP,MEAN_REVERSION (VOTING),6.799999999999997,186,0,0.1934781761763999,348,186,186,+-++-:2/1(NW); -++-:6/5(PW); ++-:16/11(PW); +-:56/46(P); -:130/116(P),0.5,1003,GROUP_D_TAIWAN,TWSE,53.4
MATCH_FOUND,LARGAN,2520.0,True,61.8,1.0,3.7037037037037033,-+-++-+,-1,DOWN,MEAN_REVERSION (VOTING),23.599999999999994,0,178,-0.37848198609884115,288,178,178,++-+:1/1(TW); +-+:15/10(NW); -+:57/32(N); +:121/78(N),0.5,1003,GROUP_D_TAIWAN,TWSE,61.8
