Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats
BJC,±2.4%,4,3,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (5000)
BTS,±3.7%,7,5,+,1_Days_Up,Trend,🔴 DOWN,32%,84/262 (5000)
BTS,±3.7%,7,5,-,1_Days_Down,Trend,🔴 DOWN,39%,96/244 (5000)
BTS,±3.7%,7,5,++,2_Days_Up,Trend,🔴 DOWN,26%,9/34 (5000)
BTS,±3.7%,7,5,+-,2D_Reversal_Down,Reversal,🟢 UP,37%,20/53 (5000)
BTS,±3.7%,7,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,24%,10/41 (5000)
BTS,±3.7%,7,5,--,2_Days_Down,Trend,🔴 DOWN,35%,15/42 (5000)
BTS,±3.7%,7,5,+++,3_Days_Up,Trend,🟢 UP,57%,4/7 (5000)
BTS,±3.7%,7,5,++-,3D_Reversal_Down,Reversal,🟢 UP,41%,5/12 (5000)
BTS,±3.7%,7,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,15%,2/13 (5000)
BTS,±3.7%,7,5,+--,3D_Reversal_Down,Reversal,🟢 UP,40%,4/10 (5000)
BTS,±3.7%,7,5,-++,3D_Reversal_Up,Reversal,🟢 UP,33%,3/9 (5000)
BTS,±3.7%,7,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,23%,3/13 (5000)
BTS,±3.7%,7,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,30%,3/10 (5000)
BTS,±3.7%,7,5,---,3_Days_Down,Trend,🟢 UP,33%,4/12 (5000)
BTS,±3.7%,7,5,++++,4_Days_Up,Trend,🟢 UP,75%,3/4 (5000)
BTS,±3.7%,7,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (5000)
BTS,±3.7%,7,5,++-+,4D_Mixed_++-+,Mixed,⚪ SIDE,0%,0/3 (5000)
BTS,±3.7%,7,5,++--,4D_Reversal_Down,Reversal,🟢 UP,66%,2/3 (5000)
BTS,±3.7%,7,5,+-++,4D_Mixed_+-++,Mixed,🟢 UP,50%,1/2 (5000)
BTS,±3.7%,7,5,+-+-,4D_Reversal_Down,Reversal,🟢 UP,25%,1/4 (5000)
BTS,±3.7%,7,5,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,0%,0/3 (5000)
BTS,±3.7%,7,5,+---,4D_Reversal_Down,Reversal,⚪ SIDE,0%,0/1 (5000)
BTS,±3.7%,7,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,33%,1/3 (5000)
BTS,±3.7%,7,5,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,1/2 (5000)
BTS,±3.7%,7,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
BTS,±3.7%,7,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,33%,1/3 (5000)
BTS,±3.7%,7,5,--++,4D_Reversal_Up,Reversal,🟢 UP,33%,1/3 (5000)
BTS,±3.7%,7,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,20%,1/5 (5000)
BTS,±3.7%,7,5,---+,4D_Reversal_Up,Reversal,🔴 DOWN,25%,1/4 (5000)
BTS,±3.7%,7,5,----,4_Days_Down,Trend,🟢 UP,40%,2/5 (5000)
BTS,±3.7%,7,5,+++++,Streak_Up_5,Breakout,🟢 UP,66%,2/3 (5000)
BTS,±3.7%,7,5,-----,Streak_Down_5,Breakout,🟢 UP,100%,1/1 (5000)
BTS,±3.7%,7,5,++++++,Streak_Up_6,Breakout,🟢 UP,50%,1/2 (5000)
BTS,±3.7%,7,5,+++++++,Streak_Up_7,Breakout,🔴 DOWN,0%,0/1 (5000)
CBG,±3.3%,2,3,+,1_Days_Up,Trend,🔴 DOWN,38%,82/213 (2714)
CBG,±3.3%,2,3,-,1_Days_Down,Trend,🟢 UP,55%,91/165 (2714)
CBG,±3.3%,2,3,++,2_Days_Up,Trend,🔴 DOWN,26%,5/19 (2714)
CBG,±3.3%,2,3,+-,2D_Reversal_Down,Reversal,🔴 DOWN,46%,7/15 (2714)
CBG,±3.3%,2,3,-+,2D_Reversal_Up,Reversal,🟢 UP,55%,10/18 (2714)
CBG,±3.3%,2,3,--,2_Days_Down,Trend,🟢 UP,65%,13/20 (2714)
CBG,±3.3%,2,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,50%,2/4 (2714)
CBG,±3.3%,2,3,+-+,3D_Mixed_+-+,Mixed,🟢 UP,100%,1/1 (2714)
CBG,±3.3%,2,3,+--,3D_Reversal_Down,Reversal,🟢 UP,75%,3/4 (2714)
CBG,±3.3%,2,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (2714)
CBG,±3.3%,2,3,--+,3D_Reversal_Up,Reversal,🔴 DOWN,16%,1/6 (2714)
CBG,±3.3%,2,3,---,3_Days_Down,Trend,🟢 UP,100%,1/1 (2714)
CENTEL,±2.8%,4,6,+,1_Days_Up,Trend,🔴 DOWN,42%,186/441 (5000)
CENTEL,±2.8%,4,6,-,1_Days_Down,Trend,🟢 UP,48%,183/376 (5000)
CENTEL,±2.8%,4,6,++,2_Days_Up,Trend,🟢 UP,54%,33/61 (5000)
CENTEL,±2.8%,4,6,+-,2D_Reversal_Down,Reversal,🟢 UP,52%,26/50 (5000)
CENTEL,±2.8%,4,6,-+,2D_Reversal_Up,Reversal,🔴 DOWN,41%,24/58 (5000)
CENTEL,±2.8%,4,6,--,2_Days_Down,Trend,🟢 UP,50%,32/64 (5000)
CENTEL,±2.8%,4,6,+++,3_Days_Up,Trend,🟢 UP,57%,8/14 (5000)
CENTEL,±2.8%,4,6,++-,3D_Reversal_Down,Reversal,🔴 DOWN,42%,3/7 (5000)
CENTEL,±2.8%,4,6,+-+,3D_Mixed_+-+,Mixed,🟢 UP,50%,3/6 (5000)
CENTEL,±2.8%,4,6,+--,3D_Reversal_Down,Reversal,🟢 UP,33%,3/9 (5000)
CENTEL,±2.8%,4,6,-++,3D_Reversal_Up,Reversal,🟢 UP,37%,3/8 (5000)
CENTEL,±2.8%,4,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,45%,5/11 (5000)
CENTEL,±2.8%,4,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,63%,7/11 (5000)
CENTEL,±2.8%,4,6,---,3_Days_Down,Trend,🔴 DOWN,33%,3/9 (5000)
CENTEL,±2.8%,4,6,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/2 (5000)
CENTEL,±2.8%,4,6,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (5000)
CENTEL,±2.8%,4,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,100%,1/1 (5000)
CENTEL,±2.8%,4,6,++--,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (5000)
CENTEL,±2.8%,4,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,3/3 (5000)
CENTEL,±2.8%,4,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (5000)
CENTEL,±2.8%,4,6,+--+,4D_Mixed_+--+,Mixed,🟢 UP,50%,1/2 (5000)
CENTEL,±2.8%,4,6,+---,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/1 (5000)
CENTEL,±2.8%,4,6,-+++,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (5000)
CENTEL,±2.8%,4,6,-++-,4D_Mixed_-++-,Mixed,🟢 UP,100%,1/1 (5000)
CENTEL,±2.8%,4,6,-+-+,4D_Reversal_Up,Reversal,🟢 UP,100%,2/2 (5000)
CENTEL,±2.8%,4,6,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,0%,0/2 (5000)
CENTEL,±2.8%,4,6,--++,4D_Reversal_Up,Reversal,🔴 DOWN,0%,0/3 (5000)
CENTEL,±2.8%,4,6,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,50%,1/2 (5000)
CENTEL,±2.8%,4,6,---+,4D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (5000)
CENTEL,±2.8%,4,6,----,4_Days_Down,Trend,🟢 UP,50%,2/4 (5000)
CENTEL,±2.8%,4,6,-----,Streak_Down_5,Breakout,🔴 DOWN,50%,1/2 (5000)
CENTEL,±2.8%,4,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000)
CHG,±2.9%,3,3,+,1_Days_Up,Trend,🔴 DOWN,34%,71/208 (3087)
CHG,±2.9%,3,3,-,1_Days_Down,Trend,🟢 UP,46%,71/152 (3087)
CHG,±2.9%,3,3,++,2_Days_Up,Trend,🔴 DOWN,18%,3/16 (3087)
CHG,±2.9%,3,3,+-,2D_Reversal_Down,Reversal,🔴 DOWN,43%,7/16 (3087)
CHG,±2.9%,3,3,-+,2D_Reversal_Up,Reversal,🔴 DOWN,23%,4/17 (3087)
CHG,±2.9%,3,3,--,2_Days_Down,Trend,🟢 UP,46%,7/15 (3087)
CHG,±2.9%,3,3,+++,3_Days_Up,Trend,🔴 DOWN,0%,0/1 (3087)
CHG,±2.9%,3,3,++-,3D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (3087)
CHG,±2.9%,3,3,+-+,3D_Mixed_+-+,Mixed,🟢 UP,50%,1/2 (3087)
CHG,±2.9%,3,3,+--,3D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (3087)
CHG,±2.9%,3,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,50%,1/2 (3087)
CHG,±2.9%,3,3,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,33%,1/3 (3087)
CHG,±2.9%,3,3,--+,3D_Reversal_Up,Reversal,🔴 DOWN,0%,0/3 (3087)
CHG,±2.9%,3,3,---,3_Days_Down,Trend,🟢 UP,100%,1/1 (3087)
COM7,±2.6%,4,4,+,1_Days_Up,Trend,🔴 DOWN,40%,132/330 (2544)
COM7,±2.6%,4,4,-,1_Days_Down,Trend,🟢 UP,52%,124/237 (2544)
COM7,±2.6%,4,4,++,2_Days_Up,Trend,🔴 DOWN,38%,16/42 (2544)
COM7,±2.6%,4,4,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,22/44 (2544)
COM7,±2.6%,4,4,-+,2D_Reversal_Up,Reversal,🟢 UP,53%,25/47 (2544)
COM7,±2.6%,4,4,--,2_Days_Down,Trend,🟢 UP,66%,20/30 (2544)
COM7,±2.6%,4,4,+++,3_Days_Up,Trend,🔴 DOWN,40%,2/5 (2544)
COM7,±2.6%,4,4,++-,3D_Reversal_Down,Reversal,🔴 DOWN,36%,4/11 (2544)
COM7,±2.6%,4,4,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,50%,4/8 (2544)
COM7,±2.6%,4,4,+--,3D_Reversal_Down,Reversal,🟢 UP,85%,6/7 (2544)
COM7,±2.6%,4,4,-++,3D_Reversal_Up,Reversal,🔴 DOWN,54%,6/11 (2544)
COM7,±2.6%,4,4,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,50%,2/4 (2544)
COM7,±2.6%,4,4,--+,3D_Reversal_Up,Reversal,🟢 UP,61%,8/13 (2544)
COM7,±2.6%,4,4,---,3_Days_Down,Trend,🟢 UP,66%,4/6 (2544)
COM7,±2.6%,4,4,++++,4_Days_Up,Trend,🔴 DOWN,0%,0/1 (2544)
COM7,±2.6%,4,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (2544)
COM7,±2.6%,4,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,1/2 (2544)
COM7,±2.6%,4,4,++--,4D_Reversal_Down,Reversal,🟢 UP,100%,2/2 (2544)
COM7,±2.6%,4,4,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,0%,0/2 (2544)
COM7,±2.6%,4,4,+-+-,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (2544)
COM7,±2.6%,4,4,+--+,4D_Mixed_+--+,Mixed,🟢 UP,50%,3/6 (2544)
COM7,±2.6%,4,4,+---,4D_Reversal_Down,Reversal,🟢 UP,100%,1/1 (2544)
COM7,±2.6%,4,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (2544)
COM7,±2.6%,4,4,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,33%,1/3 (2544)
COM7,±2.6%,4,4,-+--,4D_Mixed_-+--,Mixed,🟢 UP,100%,1/1 (2544)
COM7,±2.6%,4,4,--++,4D_Reversal_Up,Reversal,🟢 UP,50%,3/6 (2544)
COM7,±2.6%,4,4,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,0%,0/1 (2544)
COM7,±2.6%,4,4,---+,4D_Reversal_Up,Reversal,🟢 UP,100%,3/3 (2544)
COM7,±2.6%,4,4,----,4_Days_Down,Trend,🟢 UP,100%,2/2 (2544)
CPALL,±1.9%,6,4,+,1_Days_Up,Trend,🟢 UP,40%,213/529 (5000)
CPALL,±1.9%,6,4,-,1_Days_Down,Trend,🟢 UP,48%,210/429 (5000)
CPALL,±1.9%,6,4,++,2_Days_Up,Trend,🟢 UP,38%,33/85 (5000)
CPALL,±1.9%,6,4,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,32/63 (5000)
CPALL,±1.9%,6,4,-+,2D_Reversal_Up,Reversal,🟢 UP,38%,32/84 (5000)
CPALL,±1.9%,6,4,--,2_Days_Down,Trend,🟢 UP,52%,35/67 (5000)
CPALL,±1.9%,6,4,+++,3_Days_Up,Trend,🔴 DOWN,27%,5/18 (5000)
CPALL,±1.9%,6,4,++-,3D_Reversal_Down,Reversal,🟢 UP,57%,8/14 (5000)
CPALL,±1.9%,6,4,+-+,3D_Mixed_+-+,Mixed,🟢 UP,46%,7/15 (5000)
CPALL,±1.9%,6,4,+--,3D_Reversal_Down,Reversal,🔴 DOWN,40%,4/10 (5000)
CPALL,±1.9%,6,4,-++,3D_Reversal_Up,Reversal,🟢 UP,40%,6/15 (5000)
CPALL,±1.9%,6,4,-+-,3D_Mixed_-+-,Mixed,🟢 UP,57%,8/14 (5000)
CPALL,±1.9%,6,4,--+,3D_Reversal_Up,Reversal,🔴 DOWN,26%,4/15 (5000)
CPALL,±1.9%,6,4,---,3_Days_Down,Trend,🟢 UP,36%,4/11 (5000)
CPALL,±1.9%,6,4,++++,4_Days_Up,Trend,🟢 UP,50%,2/4 (5000)
CPALL,±1.9%,6,4,+++-,4D_Reversal_Down,Reversal,🟢 UP,60%,3/5 (5000)
CPALL,±1.9%,6,4,++-+,4D_Mixed_++-+,Mixed,🟢 UP,50%,1/2 (5000)
CPALL,±1.9%,6,4,+-++,4D_Mixed_+-++,Mixed,🟢 UP,40%,2/5 (5000)
CPALL,±1.9%,6,4,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/2 (5000)
CPALL,±1.9%,6,4,+--+,4D_Mixed_+--+,Mixed,⚪ SIDE,0%,0/1 (5000)
CPALL,±1.9%,6,4,+---,4D_Reversal_Down,Reversal,🔴 DOWN,0%,0/3 (5000)
CPALL,±1.9%,6,4,-+++,4D_Reversal_Up,Reversal,🟢 UP,20%,1/5 (5000)
CPALL,±1.9%,6,4,-++-,4D_Mixed_-++-,Mixed,🟢 UP,60%,3/5 (5000)
CPALL,±1.9%,6,4,-+-+,4D_Reversal_Up,Reversal,🟢 UP,42%,3/7 (5000)
CPALL,±1.9%,6,4,--++,4D_Reversal_Up,Reversal,🟢 UP,50%,1/2 (5000)
CPALL,±1.9%,6,4,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,4/4 (5000)
CPALL,±1.9%,6,4,---+,4D_Reversal_Up,Reversal,🟢 UP,25%,1/4 (5000)
CPALL,±1.9%,6,4,----,4_Days_Down,Trend,🟢 UP,100%,1/1 (5000)
CPALL,±1.9%,6,4,+++++,Streak_Up_5,Breakout,🟢 UP,50%,1/2 (5000)
CPALL,±1.9%,6,4,++++++,Streak_Up_6,Breakout,🔴 DOWN,0%,0/1 (5000)
CPF,±1.2%,6,6,+,1_Days_Up,Trend,🟢 UP,35%,364/1024 (5000)
CPF,±1.2%,6,6,-,1_Days_Down,Trend,🟢 UP,48%,474/969 (5000)
CPF,±1.2%,6,6,++,2_Days_Up,Trend,🟢 UP,39%,89/228 (5000)
CPF,±1.2%,6,6,+-,2D_Reversal_Down,Reversal,🟢 UP,50%,120/236 (5000)
CPF,±1.2%,6,6,-+,2D_Reversal_Up,Reversal,🟢 UP,36%,99/270 (5000)
CPF,±1.2%,6,6,--,2_Days_Down,Trend,🟢 UP,55%,113/202 (5000)
CPF,±1.2%,6,6,+++,3_Days_Up,Trend,🟢 UP,37%,22/58 (5000)
CPF,±1.2%,6,6,++-,3D_Reversal_Down,Reversal,🟢 UP,51%,30/58 (5000)
CPF,±1.2%,6,6,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,30%,20/66 (5000)
CPF,±1.2%,6,6,+--,3D_Reversal_Down,Reversal,🟢 UP,50%,24/48 (5000)
CPF,±1.2%,6,6,-++,3D_Reversal_Up,Reversal,🟢 UP,36%,24/66 (5000)
CPF,±1.2%,6,6,-+-,3D_Mixed_-+-,Mixed,🟢 UP,53%,35/65 (5000)
CPF,±1.2%,6,6,--+,3D_Reversal_Up,Reversal,🟢 UP,46%,35/75 (5000)
CPF,±1.2%,6,6,---,3_Days_Down,Trend,🟢 UP,59%,29/49 (5000)
CPF,±1.2%,6,6,++++,4_Days_Up,Trend,🟢 UP,38%,5/13 (5000)
CPF,±1.2%,6,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,84%,11/13 (5000)
CPF,±1.2%,6,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,36%,7/19 (5000)
CPF,±1.2%,6,6,++--,4D_Reversal_Down,Reversal,🟢 UP,45%,5/11 (5000)
CPF,±1.2%,6,6,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,31%,5/16 (5000)
CPF,±1.2%,6,6,+-+-,4D_Reversal_Down,Reversal,🟢 UP,42%,8/19 (5000)
CPF,±1.2%,6,6,+--+,4D_Mixed_+--+,Mixed,🟢 UP,42%,6/14 (5000)
CPF,±1.2%,6,6,+---,4D_Reversal_Down,Reversal,🟢 UP,58%,7/12 (5000)
CPF,±1.2%,6,6,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,41%,7/17 (5000)
CPF,±1.2%,6,6,-++-,4D_Mixed_-++-,Mixed,🟢 UP,50%,9/18 (5000)
CPF,±1.2%,6,6,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,22%,5/22 (5000)
CPF,±1.2%,6,6,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,42%,6/14 (5000)
CPF,±1.2%,6,6,--++,4D_Reversal_Up,Reversal,🔴 DOWN,33%,8/24 (5000)
CPF,±1.2%,6,6,--+-,4D_Mixed_--+-,Mixed,🟢 UP,76%,10/13 (5000)
CPF,±1.2%,6,6,---+,4D_Reversal_Up,Reversal,🟢 UP,59%,13/22 (5000)
CPF,±1.2%,6,6,----,4_Days_Down,Trend,🟢 UP,76%,10/13 (5000)
CPF,±1.2%,6,6,+++++,Streak_Up_5,Breakout,🟢 UP,25%,1/4 (5000)
CPF,±1.2%,6,6,-----,Streak_Down_5,Breakout,🔴 DOWN,50%,1/2 (5000)
CPF,±1.2%,6,6,++++++,Streak_Up_6,Breakout,🔴 DOWN,0%,0/1 (5000)
CPF,±1.2%,6,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000)
CPN,±1.8%,5,6,+,1_Days_Up,Trend,🟢 UP,43%,338/778 (5000)
CPN,±1.8%,5,6,-,1_Days_Down,Trend,🟢 UP,49%,332/675 (5000)
CPN,±1.8%,5,6,++,2_Days_Up,Trend,🔴 DOWN,37%,54/143 (5000)
CPN,±1.8%,5,6,+-,2D_Reversal_Down,Reversal,🔴 DOWN,47%,65/138 (5000)
CPN,±1.8%,5,6,-+,2D_Reversal_Up,Reversal,🟢 UP,47%,73/155 (5000)
CPN,±1.8%,5,6,--,2_Days_Down,Trend,🔴 DOWN,45%,59/129 (5000)
CPN,±1.8%,5,6,+++,3_Days_Up,Trend,🔴 DOWN,33%,10/30 (5000)
CPN,±1.8%,5,6,++-,3D_Reversal_Down,Reversal,🟢 UP,44%,15/34 (5000)
CPN,±1.8%,5,6,+-+,3D_Mixed_+-+,Mixed,🟢 UP,65%,15/23 (5000)
CPN,±1.8%,5,6,+--,3D_Reversal_Down,Reversal,🟢 UP,46%,13/28 (5000)
CPN,±1.8%,5,6,-++,3D_Reversal_Up,Reversal,🟢 UP,43%,13/30 (5000)
CPN,±1.8%,5,6,-+-,3D_Mixed_-+-,Mixed,🔴 DOWN,56%,13/23 (5000)
CPN,±1.8%,5,6,--+,3D_Reversal_Up,Reversal,🔴 DOWN,37%,15/40 (5000)
CPN,±1.8%,5,6,---,3_Days_Down,Trend,🟢 UP,48%,19/39 (5000)
CPN,±1.8%,5,6,++++,4_Days_Up,Trend,🔴 DOWN,28%,2/7 (5000)
CPN,±1.8%,5,6,+++-,4D_Reversal_Down,Reversal,🟢 UP,54%,6/11 (5000)
CPN,±1.8%,5,6,++-+,4D_Mixed_++-+,Mixed,🟢 UP,77%,7/9 (5000)
CPN,±1.8%,5,6,++--,4D_Reversal_Down,Reversal,🟢 UP,57%,4/7 (5000)
CPN,±1.8%,5,6,+-++,4D_Mixed_+-++,Mixed,🟢 UP,25%,2/8 (5000)
CPN,±1.8%,5,6,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,66%,2/3 (5000)
CPN,±1.8%,5,6,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,30%,3/10 (5000)
CPN,±1.8%,5,6,+---,4D_Reversal_Down,Reversal,🔴 DOWN,50%,5/10 (5000)
