Symbol,Threshold,Max_Streak_Pos,Max_Streak_Neg,Pattern,Pattern_Name,Category,Chance,Prob,Stats,avg_return
SBUX,±2.1%,4,6,----,4_Days_Down,Trend,🔴 DOWN,75%,3/4 (5000),-3.0101259293997487
SBUX,±2.1%,4,6,-----,Streak_Down_5,Breakout,🟢 UP,50%,1/2 (5000),-1.9370941657548544
SBUX,±2.1%,4,6,------,Streak_Down_6,Breakout,🟢 UP,100%,1/1 (5000),0.6357856494096259
AMAT,±3.8%,4,3,+,1_Days_Up,Trend,🔴 DOWN,53%,139/262 (5000),-0.4567121859406926
AMAT,±3.8%,4,3,-,1_Days_Down,Trend,🟢 UP,57%,125/217 (5000),0.5153971972700135
AMAT,±3.8%,4,3,++,2_Days_Up,Trend,🟢 UP,55%,11/20 (5000),0.298000349038488
AMAT,±3.8%,4,3,+-,2D_Reversal_Down,Reversal,🟢 UP,51%,16/31 (5000),0.0284217277541837
AMAT,±3.8%,4,3,-+,2D_Reversal_Up,Reversal,🔴 DOWN,58%,20/34 (5000),-1.5552367610095943
AMAT,±3.8%,4,3,--,2_Days_Down,Trend,🟢 UP,68%,13/19 (5000),1.6852798519016654
AMAT,±3.8%,4,3,+++,3_Days_Up,Trend,🔴 DOWN,75%,3/4 (5000),-1.1906367953889108
AMAT,±3.8%,4,3,++-,3D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (5000),-3.908794788273629
AMAT,±3.8%,4,3,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,71%,5/7 (5000),-1.641170203261079
AMAT,±3.8%,4,3,+--,3D_Reversal_Down,Reversal,🟢 UP,66%,4/6 (5000),2.5778711449810223
AMAT,±3.8%,4,3,-++,3D_Reversal_Up,Reversal,🔴 DOWN,66%,2/3 (5000),0.7364420151778184
AMAT,±3.8%,4,3,-+-,3D_Mixed_-+-,Mixed,🟢 UP,50%,5/10 (5000),0.0616291943306879
AMAT,±3.8%,4,3,--+,3D_Reversal_Up,Reversal,🔴 DOWN,100%,5/5 (5000),-6.60437881868213
AMAT,±3.8%,4,3,---,3_Days_Down,Trend,🟢 UP,100%,1/1 (5000),0.3114617940199515
AMAT,±3.8%,4,3,++++,4_Days_Up,Trend,🔴 DOWN,100%,1/1 (5000),-1.510859301227574
AMAT,±3.8%,4,3,+++-,4D_Reversal_Down,Reversal,🔴 DOWN,100%,1/1 (5000),-3.908794788273629
AMAT,±3.8%,4,3,++--,4D_Reversal_Down,Reversal,🟢 UP,0%,0/0 (5000),0.0
AMAT,±3.8%,4,3,+-++,4D_Mixed_+-++,Mixed,🟢 UP,100%,1/1 (5000),4.126984126984135
AMAT,±3.8%,4,3,+-+-,4D_Reversal_Down,Reversal,🟢 UP,50%,1/2 (5000),-1.084235836280406
AMAT,±3.8%,4,3,+--+,4D_Mixed_+--+,Mixed,🔴 DOWN,100%,2/2 (5000),-12.3336454682078
AMAT,±3.8%,4,3,-+++,4D_Reversal_Up,Reversal,🔴 DOWN,100%,1/1 (5000),-6.402439024390239
AMAT,±3.8%,4,3,-+-+,4D_Reversal_Up,Reversal,🔴 DOWN,100%,3/3 (5000),-6.080621363281876
AMAT,±3.8%,4,3,-+--,4D_Mixed_-+--,Mixed,🟢 UP,66%,2/3 (5000),3.4838757247499443
AMAT,±3.8%,4,3,--+-,4D_Mixed_--+-,Mixed,🟢 UP,100%,2/2 (5000),8.552731355412346
BKNG,±1.6%,5,5,+,1_Days_Up,Trend,🟢 UP,51%,482/935 (5000),0.0128149402656025
BKNG,±1.6%,5,5,-,1_Days_Down,Trend,🟢 UP,51%,402/785 (5000),0.211054699960996
BKNG,±1.6%,5,5,++,2_Days_Up,Trend,🟢 UP,53%,103/191 (5000),-0.0188711633537634
BKNG,±1.6%,5,5,+-,2D_Reversal_Down,Reversal,🟢 UP,52%,98/188 (5000),0.2041130969954579
BKNG,±1.6%,5,5,-+,2D_Reversal_Up,Reversal,🔴 DOWN,52%,98/187 (5000),-0.2629561774288127
BKNG,±1.6%,5,5,--,2_Days_Down,Trend,🟢 UP,51%,91/177 (5000),0.278869526031885
BKNG,±1.6%,5,5,+++,3_Days_Up,Trend,🟢 UP,58%,24/41 (5000),-0.1340136821993824
BKNG,±1.6%,5,5,++-,3D_Reversal_Down,Reversal,🟢 UP,50%,22/44 (5000),0.0889374879158141
BKNG,±1.6%,5,5,+-+,3D_Mixed_+-+,Mixed,🔴 DOWN,57%,28/49 (5000),-0.3888665389237509
BKNG,±1.6%,5,5,+--,3D_Reversal_Down,Reversal,🟢 UP,53%,21/39 (5000),0.4799293208677817
BKNG,±1.6%,5,5,-++,3D_Reversal_Up,Reversal,🔴 DOWN,53%,25/47 (5000),-0.4019240846278438
BKNG,±1.6%,5,5,-+-,3D_Mixed_-+-,Mixed,🟢 UP,58%,30/51 (5000),0.2043706070916337
BKNG,±1.6%,5,5,--+,3D_Reversal_Up,Reversal,🔴 DOWN,52%,26/50 (5000),-0.507706447402116
BKNG,±1.6%,5,5,---,3_Days_Down,Trend,🔴 DOWN,51%,22/43 (5000),0.4305281634442501
BKNG,±1.6%,5,5,++++,4_Days_Up,Trend,🟢 UP,55%,5/9 (5000),-1.2880410494027932
BKNG,±1.6%,5,5,+++-,4D_Reversal_Down,Reversal,🟢 UP,62%,5/8 (5000),1.083470135302815
BKNG,±1.6%,5,5,++-+,4D_Mixed_++-+,Mixed,🔴 DOWN,58%,7/12 (5000),-0.6713604353603371
BKNG,±1.6%,5,5,++--,4D_Reversal_Down,Reversal,🟢 UP,63%,7/11 (5000),1.89822635299383
BKNG,±1.6%,5,5,+-++,4D_Mixed_+-++,Mixed,🔴 DOWN,81%,9/11 (5000),-1.730305343722861
BKNG,±1.6%,5,5,+-+-,4D_Reversal_Down,Reversal,🔴 DOWN,57%,8/14 (5000),-1.0242855423772117
BKNG,±1.6%,5,5,+--+,4D_Mixed_+--+,Mixed,🟢 UP,50%,6/12 (5000),0.3084226850750419
BKNG,±1.6%,5,5,+---,4D_Reversal_Down,Reversal,🟢 UP,58%,7/12 (5000),0.2973736003813537
BKNG,±1.6%,5,5,-+++,4D_Reversal_Up,Reversal,🟢 UP,63%,7/11 (5000),0.556036804858372
BKNG,±1.6%,5,5,-++-,4D_Mixed_-++-,Mixed,🔴 DOWN,70%,12/17 (5000),-0.692301384592122
BKNG,±1.6%,5,5,-+-+,4D_Reversal_Up,Reversal,🟢 UP,50%,9/18 (5000),-0.1665143199516784
BKNG,±1.6%,5,5,-+--,4D_Mixed_-+--,Mixed,🔴 DOWN,85%,12/14 (5000),-2.155112853183712
BKNG,±1.6%,5,5,--++,4D_Reversal_Up,Reversal,🟢 UP,61%,8/13 (5000),0.5176885958161006
BKNG,±1.6%,5,5,--+-,4D_Mixed_--+-,Mixed,🔴 DOWN,58%,10/17 (5000),-0.7390946594455657
BKNG,±1.6%,5,5,---+,4D_Reversal_Up,Reversal,🟢 UP,50%,6/12 (5000),-1.9031018629828933
BKNG,±1.6%,5,5,----,4_Days_Down,Trend,🟢 UP,50%,5/10 (5000),1.5024802216749211
